Tipo,Cidade,Estado,Vagas,Quartos,Area,Banheiros,Preco
Casa,Balneário Say Mirim,Itapoá,0 vaga,2 quartos,60 m²,2,"R$ 250.000,00"
Apartamento,Uvaranas,Ponta Grossa,0 vaga,2 quartos,49 m²,1,"R$ 250.000,00"
Apartamento,Pilarzinho,Curitiba,1 vaga,2 quartos,74 m²,0,"R$ 250.000,00"
Casa,São João I,Campo Largo,1 vaga,2 quartos,56 m²,0,"R$ 250.000,00"
Casa,Jardim Esmeralda,Campo Largo,3 vagas,3 quartos,54 m²,1,"R$ 250.000,00"
Casa,Jardim Florestal,Campo Largo,1 vaga,3 quartos,65 m²,1,"R$ 250.000,00"
Apartamento,Santa Cândida,Curitiba,1 vaga,3 quartos,64 m²,1,"R$ 250.000,00"
Casa,Nações,Fazenda Rio Grande,1 vaga,2 quartos,54 m²,1,"R$ 250.000,00"
Sobrado,Vila Tefé,Almirante Tamandaré,0 vaga,2 quartos,148 m²,2,"R$ 250.000,00"
Casa,Jardim Graciosa,Campina Grande Do Sul,2 vagas,3 quartos,100 m²,2,"R$ 250.000,00"
Casa,Jardim Cristina Ii,Colombo,3 vagas,4 quartos,120 m²,2,"R$ 249.999,99"
Casa,São Miguel,Almirante Tamandaré,1 vaga,2 quartos,45 m²,1,"R$ 249.900,00"
Casa,São Miguel,Almirante Tamandaré,1 vaga,2 quartos,45 m²,1,"R$ 249.900,00"
Casa,Jardim Guilhermina,Colombo,2 vagas,2 quartos,58 m²,1,"R$ 249.900,00"
Apartamento,Santa Cândida,Curitiba,1 vaga,3 quartos,68 m²,1,"R$ 249.900,00"
Casa,Parque Do Embu,Colombo,2 vagas,3 quartos,70 m²,1,"R$ 249.900,00"
Studio,Prado Velho,Curitiba,0 vaga,1 quarto,34 m²,1,"R$ 249.800,00"
Casa,Balneário Brasília,Itapoá,1 vaga,2 quartos,48 m²,2,"R$ 249.000,00"
Casa,Jardim Uirapuru,Colombo,1 vaga,3 quartos,50 m²,1,"R$ 249.000,00"
Studio,Centro,Curitiba,0 vaga,1 quarto,42 m²,0,"R$ 249.000,00"
Apartamento,Boqueirão,Curitiba,1 vaga,3 quartos,73 m²,2,"R$ 249.000,00"
Casa,Alvorada,Pato Branco,1 vaga,2 quartos,56 m²,1,"R$ 249.000,00"
Apartamento,Santa Cândida,Curitiba,1 vaga,3 quartos,79 m²,1,"R$ 249.000,00"
Apartamento,Saguaçu,Joinville,1 vaga,2 quartos,73 m²,1,"R$ 249.000,00"
Apartamento,Alto Boqueirão,Curitiba,1 vaga,2 quartos,49 m²,1,"R$ 249.000,00"
Apartamento,Campo Comprido,Curitiba,1 vaga,3 quartos,63 m²,1,"R$ 249.000,00"
Apartamento,Vargem Grande,Pinhais,1 vaga,2 quartos,59 m²,1,"R$ 249.000,00"
Casa,Praia De Leste,Pontal Do Paraná,1 vaga,3 quartos,54 m²,2,"R$ 249.000,00"
Casa,Parque Monte Castelo,Colombo,1 vaga,3 quartos,61 m²,1,"R$ 249.000,00"
Casa,Monções,Pontal Do Paraná,3 vagas,2 quartos,49 m²,1,"R$ 249.000,00"
Apartamento,Boa Vista,Curitiba,1 vaga,2 quartos,57 m²,1,"R$ 249.000,00"
Apartamento,Novo Mundo,Curitiba,1 vaga,3 quartos,67 m²,1,"R$ 249.000,00"
Casa,Balneário Jardim Da Barra,Itapoá,1 vaga,2 quartos,58 m²,2,"R$ 249.000,00"
Casa,Guatupê,São José Dos Pinhais,5 vagas,2 quartos,57 m²,1,"R$ 249.000,00"
Apartamento,Novo Mundo,Curitiba,1 vaga,2 quartos,54 m²,1,"R$ 249.000,00"
Casa,Uberaba,Curitiba,2 vagas,2 quartos,68 m²,1,"R$ 249.000,00"
Apartamento,Boqueirão,Curitiba,1 vaga,2 quartos,60 m²,1,"R$ 248.900,00"
Apartamento,Vila Chacrinhas,Campina Grande Do Sul,1 vaga,2 quartos,60 m²,1,"R$ 248.000,00"
Sobrado,Campo De Santana,Curitiba,2 vagas,3 quartos,81 m²,1,"R$ 247.000,00"
Apartamento,Cidade Jardim,São José Dos Pinhais,0 vaga,2 quartos,53 m²,1,"R$ 246.237,27"
Studio,Centro,Curitiba,0 vaga,1 quarto,34 m²,1,"R$ 245.100,00"
Casa,Jardim Uirapuru,Colombo,0 vaga,3 quartos,77 m²,2,"R$ 245.000,00"
Apartamento,Batel,Curitiba,1 vaga,3 quartos,88 m²,2,"R$ 245.000,00"
Apartamento,Atuba,Pinhais,1 vaga,2 quartos,55 m²,1,"R$ 245.000,00"
Apartamento,Boa Vista,Curitiba,1 vaga,2 quartos,51 m²,1,"R$ 245.000,00"
Casa,Conjunto Habitacional Monsenhor Francisco Gorski,Campo Largo,1 vaga,3 quartos,59 m²,1,"R$ 245.000,00"
Apartamento,Bigorrilho,Curitiba,0 vaga,1 quarto,37 m²,1,"R$ 245.000,00"
Casa,Balneário Solymar,Matinhos,2 vagas,2 quartos,84 m²,2,"R$ 245.000,00"
Casa,Afonso Pena,São José Dos Pinhais,3 vagas,2 quartos,66 m²,1,"R$ 245.000,00"
Casa,Coroados,Guaratuba,1 vaga,3 quartos,80 m²,1,"R$ 245.000,00"
Apartamento,Pinheirinho,Curitiba,1 vaga,2 quartos,53 m²,1,"R$ 245.000,00"
Casa,Sítio Cercado,Curitiba,1 vaga,2 quartos,60 m²,1,"R$ 245.000,00"
Casa,Ganchinho,Curitiba,2 vagas,1 quarto,58 m²,1,"R$ 245.000,00"
Apartamento,Vila Izabel,Curitiba,0 vaga,1 quarto,47 m²,1,"R$ 245.000,00"
Casa,Cohapar,Guaratuba,3 vagas,2 quartos,140 m²,3,"R$ 245.000,00"
Apartamento,Uberaba,Curitiba,1 vaga,3 quartos,70 m²,1,"R$ 245.000,00"
Apartamento,Pineville,Pinhais,1 vaga,3 quartos,96 m²,1,"R$ 245.000,00"
Apartamento,Vila Alto Da Cruz Iii,Colombo,1 vaga,3 quartos,60 m²,1,"R$ 244.900,00"
Casa,Uvaranas,Ponta Grossa,1 vaga,3 quartos,66 m²,1,"R$ 243.800,00"
Apartamento,Cidade Jardim,São José Dos Pinhais,0 vaga,2 quartos,53 m²,1,"R$ 243.024,79"
Apartamento,Cidade Jardim,São José Dos Pinhais,1 vaga,2 quartos,53 m²,1,"R$ 243.000,00"
Apartamento,Pirabeiraba(Centro),Joinville,1 vaga,2 quartos,52 m²,1,"R$ 242.884,21"
Apartamento,Pinheirinho,Curitiba,1 vaga,2 quartos,50 m²,1,"R$ 242.000,00"
Apartamento,Cidade Jardim,São José Dos Pinhais,1 vaga,2 quartos,67 m²,1,"R$ 240.000,00"
Apartamento,Portão,Curitiba,1 vaga,3 quartos,68 m²,1,"R$ 240.000,00"
Casa,São José,Itapoá,1 vaga,3 quartos,90 m²,1,"R$ 240.000,00"
Casa,Costeira,Araucária,2 vagas,2 quartos,52 m²,1,"R$ 240.000,00"
Casa,Vila Bela,Guarapuava,1 vaga,3 quartos,122 m²,1,"R$ 240.000,00"
Apartamento,Boneca Do Iguaçu,São José Dos Pinhais,1 vaga,2 quartos,73 m²,1,"R$ 240.000,00"
Apartamento,Pinheirinho,Curitiba,1 vaga,2 quartos,87 m²,1,"R$ 240.000,00"
Casa,Roseira,São José Dos Pinhais,2 vagas,2 quartos,50 m²,1,"R$ 240.000,00"
Apartamento,Tingui,Curitiba,1 vaga,3 quartos,76 m²,1,"R$ 240.000,00"
Sobrado,Campo De Santana,Curitiba,1 vaga,3 quartos,66 m²,3,"R$ 240.000,00"
Casa,Campo De Santana,Curitiba,2 vagas,2 quartos,53 m²,1,"R$ 240.000,00"
Casa,Jardim Carvalho,Ponta Grossa,1 vaga,3 quartos,59 m²,1,"R$ 240.000,00"
Casa,Ronda,Ponta Grossa,1 vaga,2 quartos,67 m²,2,"R$ 240.000,00"
Apartamento,Capão Raso,Curitiba,1 vaga,2 quartos,72 m²,1,"R$ 240.000,00"
Casa,Jardim Ana Rosa I,Colombo,2 vagas,3 quartos,53 m²,1,"R$ 240.000,00"
Apartamento,Cidade Industrial,Curitiba,1 vaga,2 quartos,82 m²,1,"R$ 240.000,00"
Apartamento,Alto Da Glória,Curitiba,0 vaga,1 quarto,32 m²,1,"R$ 240.000,00"
Apartamento,Afonso Pena,São José Dos Pinhais,1 vaga,2 quartos,49 m²,1,"R$ 240.000,00"
Casa,Estados,Fazenda Rio Grande,2 vagas,2 quartos,93 m²,1,"R$ 240.000,00"
Apartamento,Portão,Curitiba,1 vaga,3 quartos,74 m²,1,"R$ 240.000,00"
Garden,Água Verde,Curitiba,0 vaga,1 quarto,53 m²,1,"R$ 240.000,00"
Apartamento,Centro,Curitiba,0 vaga,1 quarto,52 m²,1,"R$ 240.000,00"
Casa,Praia De Leste,Pontal Do Paraná,2 vagas,2 quartos,58 m²,2,"R$ 240.000,00"
Casa,Balneário Itamar,Itapoá,2 vagas,4 quartos,146 m²,2,"R$ 240.000,00"
Casa,Jardim Esmeralda,Campo Largo,4 vagas,2 quartos,50 m²,1,"R$ 240.000,00"
Apartamento,Bigorrilho,Curitiba,0 vaga,1 quarto,48 m²,1,"R$ 240.000,00"
Apartamento,Santa Cândida,Curitiba,1 vaga,3 quartos,64 m²,1,"R$ 240.000,00"
Casa,Vila São José,Colombo,3 vagas,3 quartos,60 m²,2,"R$ 240.000,00"
Apartamento,Bairro Alto,Curitiba,1 vaga,2 quartos,54 m²,1,"R$ 240.000,00"
Casa,Campina Da Barra,Araucária,2 vagas,3 quartos,66 m²,1,"R$ 240.000,00"
Apartamento,Campo Comprido,Curitiba,1 vaga,3 quartos,63 m²,1,"R$ 240.000,00"
Casa,Neves,Ponta Grossa,1 vaga,3 quartos,72 m²,2,"R$ 240.000,00"
Casa,Jardim Das Acácias,Campo Largo,1 vaga,3 quartos,100 m²,1,"R$ 240.000,00"
Apartamento,Sítio Cercado,Curitiba,1 vaga,3 quartos,74 m²,1,"R$ 240.000,00"
Casa,Graciosa De Cima,Antonina,0 vaga,1 quarto,50 m²,1,"R$ 240.000,00"
Apartamento,Vargem Grande,Pinhais,1 vaga,2 quartos,67 m²,1,"R$ 240.000,00"
Apartamento,Vila Alto Da Cruz Iii,Colombo,1 vaga,3 quartos,60 m²,1,"R$ 239.900,00"
Apartamento,São Gabriel,Colombo,1 vaga,3 quartos,75 m²,1,"R$ 239.900,00"
Casa,Saint Etiene,Matinhos,2 vagas,2 quartos,52 m²,2,"R$ 239.900,00"
Casa,Nações,Fazenda Rio Grande,1 vaga,2 quartos,48 m²,1,"R$ 239.900,00"
Casa,Parque Monte Castelo,Colombo,2 vagas,3 quartos,52 m²,1,"R$ 239.900,00"
Apartamento,Água Verde,Curitiba,0 vaga,1 quarto,42 m²,1,"R$ 239.877,12"
Apartamento,São Francisco,Curitiba,0 vaga,1 quarto,35 m²,1,"R$ 239.750,00"
Casa,Planalto,Pato Branco,1 vaga,3 quartos,135 m²,2,"R$ 239.000,00"
Apartamento,Costeira,São José Dos Pinhais,1 vaga,2 quartos,74 m²,1,"R$ 239.000,00"
Apartamento,Boqueirão,Curitiba,1 vaga,3 quartos,59 m²,1,"R$ 239.000,00"
Casa,Balneário Brandalize,Itapoá,2 vagas,2 quartos,56 m²,2,"R$ 239.000,00"
Casa,Bela Vista,Pato Branco,2 vagas,2 quartos,49 m²,1,"R$ 239.000,00"
Apartamento,Fazendinha,Curitiba,1 vaga,2 quartos,56 m²,2,"R$ 239.000,00"
Apartamento,Centro,Curitiba,0 vaga,1 quarto,44 m²,1,"R$ 239.000,00"
Apartamento,Centro,Curitiba,0 vaga,1 quarto,46 m²,1,"R$ 239.000,00"
Apartamento,São Francisco,Curitiba,0 vaga,1 quarto,37 m²,1,"R$ 238.750,00"
Apartamento,Colônia Rio Grande,São José Dos Pinhais,1 vaga,2 quartos,46 m²,1,"R$ 238.000,00"
Apartamento,São Gabriel,Colombo,1 vaga,3 quartos,54 m²,1,"R$ 238.000,00"
Casa,Vila Alto Da Cruz Ii,Colombo,1 vaga,2 quartos,48 m²,1,"R$ 238.000,00"
Apartamento,Boa Vista,Curitiba,1 vaga,2 quartos,51 m²,1,"R$ 238.000,00"
Apartamento,Santa Cândida,Curitiba,1 vaga,3 quartos,64 m²,1,"R$ 237.000,00"
Apartamento,Mercês,Curitiba,0 vaga,1 quarto,48 m²,1,"R$ 235.000,00"
Casa,Boa Vista,Ponta Grossa,2 vagas,2 quartos,47 m²,1,"R$ 235.000,00"
Casa,Boa Vista,Ponta Grossa,2 vagas,2 quartos,59 m²,1,"R$ 235.000,00"
Casa,Granjas Centenário,Campina Grande Do Sul,1 vaga,2 quartos,53 m²,1,"R$ 235.000,00"
Casa,Eucaliptos,Fazenda Rio Grande,2 vagas,2 quartos,38 m²,1,"R$ 235.000,00"
Casa,Campo De Santana,Curitiba,1 vaga,2 quartos,38 m²,1,"R$ 235.000,00"
Casa,Rio Verde,Colombo,4 vagas,2 quartos,58 m²,1,"R$ 235.000,00"
Apartamento,Capão Raso,Curitiba,0 vaga,2 quartos,54 m²,1,"R$ 235.000,00"
Casa,Jardim Florestal,Campo Largo,1 vaga,2 quartos,70 m²,1,"R$ 235.000,00"
Casa,Nações,Fazenda Rio Grande,0 vaga,3 quartos,69 m²,1,"R$ 235.000,00"
Apartamento,Afonso Pena,São José Dos Pinhais,0 vaga,2 quartos,40 m²,1,"R$ 235.000,00"
Apartamento,Capão Raso,Curitiba,0 vaga,2 quartos,59 m²,1,"R$ 235.000,00"
Casa,Jardim Guaraituba,Colombo,2 vagas,2 quartos,45 m²,1,"R$ 235.000,00"
Casa,Alto Tarumã,Pinhais,1 vaga,3 quartos,80 m²,1,"R$ 235.000,00"
Casa,Matarazzo,Antonina,1 vaga,3 quartos,220 m²,1,"R$ 235.000,00"
Apartamento,Braga,São José Dos Pinhais,1 vaga,3 quartos,67 m²,1,"R$ 235.000,00"
Casa,Uvaranas,Ponta Grossa,1 vaga,3 quartos,62 m²,2,"R$ 235.000,00"
Apartamento,Centro,Curitiba,0 vaga,1 quarto,47 m²,1,"R$ 235.000,00"
Apartamento,Bairro Alto,Curitiba,1 vaga,3 quartos,57 m²,1,"R$ 235.000,00"
Casa,Campo De Santana,Curitiba,1 vaga,2 quartos,39 m²,1,"R$ 235.000,00"
Apartamento,Jardim Botânico,Curitiba,0 vaga,2 quartos,62 m²,1,"R$ 235.000,00"
Apartamento,Vila Bancária,Campo Largo,0 vaga,2 quartos,57 m²,2,"R$ 235.000,00"
Casa,Miringuava,São José Dos Pinhais,2 vagas,2 quartos,50 m²,1,"R$ 235.000,00"
Apartamento,Vargem Grande,Pinhais,1 vaga,2 quartos,65 m²,1,"R$ 235.000,00"
Apartamento,Centro,Curitiba,0 vaga,1 quarto,55 m²,1,"R$ 235.000,00"
Apartamento,Boa Vista,Curitiba,1 vaga,1 quarto,63 m²,1,"R$ 232.000,00"
Apartamento,Weissópolis,Pinhais,1 vaga,2 quartos,60 m²,1,"R$ 230.000,00"
Casa,Ronda,Ponta Grossa,0 vaga,2 quartos,64 m²,1,"R$ 230.000,00"
Casa,Cidade Industrial,Curitiba,2 vagas,2 quartos,100 m²,1,"R$ 230.000,00"
Apartamento,Centro,Curitiba,0 vaga,1 quarto,43 m²,1,"R$ 230.000,00"
Apartamento,Vila Iná,São José Dos Pinhais,1 vaga,3 quartos,62 m²,1,"R$ 230.000,00"
Apartamento,Centro,Curitiba,0 vaga,2 quartos,58 m²,1,"R$ 230.000,00"
Apartamento,Cidade Industrial,Curitiba,0 vaga,3 quartos,24000 m²,2,"R$ 230.000,00"
Casa,Santa Cândida,Curitiba,2 vagas,3 quartos,98 m²,2,"R$ 230.000,00"
Casa,Parque Monte Castelo,Colombo,0 vaga,3 quartos,74 m²,1,"R$ 230.000,00"
Casa,Estados,Fazenda Rio Grande,1 vaga,2 quartos,150 m²,1,"R$ 230.000,00"
Apartamento,Santa Cândida,Curitiba,1 vaga,3 quartos,64 m²,1,"R$ 230.000,00"
Apartamento,Centro,Curitiba,0 vaga,1 quarto,47 m²,1,"R$ 230.000,00"
Apartamento,Jardim Del Rey,Colombo,0 vaga,3 quartos,57 m²,1,"R$ 230.000,00"
Casa,Balneário Itamar,Itapoá,2 vagas,2 quartos,55 m²,1,"R$ 230.000,00"
Casa,Parque Da Fonte,São José Dos Pinhais,2 vagas,2 quartos,70 m²,1,"R$ 230.000,00"
Casa,Bairro Alto,Antonina,0 vaga,3 quartos,90 m²,1,"R$ 230.000,00"
Sobrado,Alto Boqueirão,Curitiba,2 vagas,3 quartos,92 m²,2,"R$ 230.000,00"
Casa,Jardim Esmeralda,Campo Largo,1 vaga,3 quartos,71 m²,2,"R$ 230.000,00"
Apartamento,Cidade Industrial,Curitiba,0 vaga,3 quartos,50 m²,1,"R$ 230.000,00"
Casa,Sitio Cercado,Curitiba,2 vagas,2 quartos,90 m²,1,"R$ 230.000,00"
Apartamento,Pinheirinho,Curitiba,1 vaga,2 quartos,49 m²,1,"R$ 230.000,00"
Apartamento,Santa Terezinha,Pato Branco,0 vaga,2 quartos,83 m²,1,"R$ 230.000,00"
Apartamento,Uberaba,Curitiba,1 vaga,3 quartos,64 m²,1,"R$ 230.000,00"
Apartamento,Atuba,Colombo,1 vaga,2 quartos,58 m²,1,"R$ 230.000,00"
Casa,Estados,Fazenda Rio Grande,1 vaga,2 quartos,51 m²,1,"R$ 230.000,00"
Apartamento,Afonso Pena,São José Dos Pinhais,1 vaga,2 quartos,68 m²,1,"R$ 230.000,00"
Casa,Jardim Guaraituba,Colombo,1 vaga,2 quartos,50 m²,1,"R$ 230.000,00"
Casa,Jardim Guaraituba,Colombo,1 vaga,2 quartos,51 m²,1,"R$ 230.000,00"
Apartamento,Centro,Ponta Grossa,0 vaga,1 quarto,58 m²,1,"R$ 230.000,00"
Casa,Jardim Monza,Colombo,1 vaga,2 quartos,65 m²,1,"R$ 230.000,00"
Apartamento,Santa Cândida,Curitiba,1 vaga,3 quartos,68 m²,1,"R$ 230.000,00"
Casa,Saint Etiene,Matinhos,2 vagas,2 quartos,49 m²,1,"R$ 230.000,00"
Casa,Vila Rosemari Galvão,Colombo,0 vaga,2 quartos,140 m²,1,"R$ 230.000,00"
Apartamento,Jardim Central,Colombo,1 vaga,3 quartos,62 m²,1,"R$ 230.000,00"
Casa,Miringuava,São José Dos Pinhais,5 vagas,2 quartos,76 m²,1,"R$ 230.000,00"
Apartamento,Afonso Pena,São José Dos Pinhais,1 vaga,3 quartos,66 m²,1,"R$ 230.000,00"
Casa,Umbará,Curitiba,3 vagas,3 quartos,60 m²,1,"R$ 230.000,00"
Casa,Gralha Azul,Fazenda Rio Grande,1 vaga,3 quartos,48 m²,1,"R$ 230.000,00"
Apartamento,Braga,São José Dos Pinhais,1 vaga,2 quartos,56 m²,1,"R$ 230.000,00"
Apartamento,Afonso Pena,São José Dos Pinhais,1 vaga,2 quartos,48 m²,1,"R$ 230.000,00"
Casa,Conjunto Águas Claras,Campo Largo,2 vagas,3 quartos,120 m²,1,"R$ 230.000,00"
Casa,Granjas Centenário,Campina Grande Do Sul,3 vagas,2 quartos,44 m²,1,"R$ 230.000,00"
Apartamento,Cidade Industrial,Curitiba,1 vaga,2 quartos,61 m²,1,"R$ 230.000,00"
Apartamento,Águas Belas,São José Dos Pinhais,1 vaga,2 quartos,58 m²,1,"R$ 230.000,00"
Apartamento,Nações,Fazenda Rio Grande,1 vaga,3 quartos,62 m²,1,"R$ 230.000,00"
Casa,Vila Izabel,Piraquara,1 vaga,3 quartos,70 m²,1,"R$ 230.000,00"
Apartamento,Cidade Industrial,Curitiba,1 vaga,2 quartos,55 m²,1,"R$ 230.000,00"
Sobrado,Gralha Azul,Fazenda Rio Grande,2 vagas,2 quartos,65 m²,2,"R$ 230.000,00"
Apartamento,Vargem Grande,Pinhais,1 vaga,2 quartos,54 m²,0,"R$ 230.000,00"
Apartamento,Estrela,Ponta Grossa,1 vaga,3 quartos,93 m²,2,"R$ 230.000,00"
Casa,Jardim Casa Blanca,Almirante Tamandaré,2 vagas,4 quartos,170 m²,2,"R$ 230.000,00"
Apartamento,Afonso Pena,São José Dos Pinhais,0 vaga,2 quartos,74 m²,1,"R$ 230.000,00"
Apartamento,Pinheirinho,Curitiba,1 vaga,2 quartos,76 m²,1,"R$ 230.000,00"
Apartamento,Santa Cândida,Curitiba,1 vaga,3 quartos,67 m²,1,"R$ 230.000,00"
Apartamento,Centro,Curitiba,0 vaga,1 quarto,55 m²,2,"R$ 230.000,00"
Sobrado,Alto Boqueirão,Curitiba,0 vaga,3 quartos,120 m²,1,"R$ 230.000,00"
Apartamento,Boqueirão,Curitiba,0 vaga,3 quartos,55 m²,1,"R$ 230.000,00"
Apartamento,Vila Izabel,Curitiba,0 vaga,2 quartos,57 m²,1,"R$ 230.000,00"
Casa,Contorno,Ponta Grossa,0 vaga,3 quartos,288 m²,0,"R$ 230.000,00"
Apartamento,Afonso Pena,São José Dos Pinhais,1 vaga,2 quartos,83 m²,1,"R$ 229.900,00"
Apartamento,Cajuru,Curitiba,1 vaga,1 quarto,43 m²,1,"R$ 229.900,00"
Apartamento,Iririú,Joinville,1 vaga,3 quartos,83 m²,1,"R$ 229.000,00"
Casa,Colônia Dona Luíza,Ponta Grossa,1 vaga,2 quartos,60 m²,1,"R$ 229.000,00"
Casa,Parque Do Embu,Colombo,1 vaga,3 quartos,54 m²,1,"R$ 229.000,00"
Sobrado,Boqueirão,Curitiba,2 vagas,2 quartos,69 m²,1,"R$ 229.000,00"
Kitnet,Cabral,Curitiba,0 vaga,1 quarto,35 m²,1,"R$ 229.000,00"
Apartamento,Centro,Curitiba,0 vaga,1 quarto,44 m²,1,"R$ 229.000,00"
Apartamento,Água Verde,Curitiba,0 vaga,1 quarto,42 m²,1,"R$ 228.454,40"
Apartamento,Uvaranas,Ponta Grossa,1 vaga,2 quartos,79 m²,1,"R$ 228.000,00"
Casa,Campina Da Barra,Araucária,2 vagas,2 quartos,106 m²,1,"R$ 227.000,00"
Apartamento,Jardim Itambé,Colombo,1 vaga,3 quartos,68 m²,0,"R$ 227.000,00"
Apartamento,São Francisco,Curitiba,0 vaga,1 quarto,63 m²,1,"R$ 226.600,00"
Apartamento,Boa Vista,Curitiba,1 vaga,2 quartos,56 m²,1,"R$ 225.000,00"
Casa,Campo De Santana,Curitiba,1 vaga,3 quartos,50 m²,1,"R$ 225.000,00"
Apartamento,Afonso Pena,São José Dos Pinhais,1 vaga,2 quartos,51 m²,1,"R$ 225.000,00"
Apartamento,Cajuru,Curitiba,1 vaga,3 quartos,62 m²,1,"R$ 225.000,00"
Casa,Estados,Fazenda Rio Grande,0 vaga,2 quartos,42 m²,1,"R$ 225.000,00"
Casa,Miringuava,São José Dos Pinhais,2 vagas,2 quartos,50 m²,1,"R$ 225.000,00"
Casa,Contorno,Ponta Grossa,2 vagas,3 quartos,69 m²,1,"R$ 225.000,00"
Casa,Jardim Cristo Rei,Campo Largo,2 vagas,3 quartos,100 m²,1,"R$ 225.000,00"
Apartamento,Cristo Rei,Curitiba,1 vaga,1 quarto,28 m²,1,"R$ 225.000,00"
Apartamento,Rebouças,Curitiba,0 vaga,1 quarto,46 m²,1,"R$ 225.000,00"
Casa,Jardim Monte Santo,Almirante Tamandaré,1 vaga,2 quartos,80 m²,1,"R$ 225.000,00"
Apartamento,Água Verde,Curitiba,1 vaga,1 quarto,67 m²,1,"R$ 225.000,00"
Apartamento,São Gabriel,Colombo,1 vaga,2 quartos,66 m²,1,"R$ 225.000,00"
Apartamento,Atuba,Colombo,1 vaga,2 quartos,58 m²,1,"R$ 225.000,00"
Casa,Jardim Guaraituba,Colombo,2 vagas,2 quartos,90 m²,2,"R$ 225.000,00"
Casa,Estados,Fazenda Rio Grande,1 vaga,2 quartos,42 m²,1,"R$ 225.000,00"
Casa,Parque Do Embu,Colombo,5 vagas,2 quartos,45 m²,1,"R$ 225.000,00"
Apartamento,Cidade Jardim,São José Dos Pinhais,1 vaga,3 quartos,71 m²,1,"R$ 225.000,00"
Apartamento,Campo Comprido,Curitiba,1 vaga,2 quartos,43 m²,1,"R$ 225.000,00"
Casa,Miringuava,São José Dos Pinhais,2 vagas,2 quartos,50 m²,1,"R$ 225.000,00"
Apartamento,Cristo Rei,Curitiba,0 vaga,1 quarto,43 m²,1,"R$ 225.000,00"
Apartamento,Cruzeiro,São José Dos Pinhais,1 vaga,2 quartos,56 m²,1,"R$ 225.000,00"
Casa,Parque Do Embu,Colombo,2 vagas,3 quartos,70 m²,1,"R$ 225.000,00"
Apartamento,Jardim Botânico,Curitiba,1 vaga,3 quartos,89 m²,1,"R$ 224.900,00"
Apartamento,Pirabeiraba(Centro),Joinville,1 vaga,2 quartos,52 m²,1,"R$ 224.361,42"
Apartamento,Campina Da Barra,Araucária,0 vaga,2 quartos,48 m²,1,"R$ 222.000,00"
Apartamento,Centro,Curitiba,0 vaga,1 quarto,34 m²,1,"R$ 221.000,00"
Apartamento,Água Verde,Curitiba,0 vaga,1 quarto,40 m²,2,"R$ 220.796,71"
Kitnet,Água Verde,Curitiba,0 vaga,1 quarto,40 m²,1,"R$ 220.796,71"
Apartamento,Pilarzinho,Curitiba,1 vaga,3 quartos,64 m²,1,"R$ 220.000,00"
Casa,Jardim Arruda,Colombo,1 vaga,2 quartos,100 m²,1,"R$ 220.000,00"
Apartamento,Guatupê,São José Dos Pinhais,1 vaga,2 quartos,57 m²,1,"R$ 220.000,00"
Apartamento,Pinheirinho,Curitiba,1 vaga,2 quartos,67 m²,1,"R$ 220.000,00"
Apartamento,Centro,Curitiba,0 vaga,2 quartos,73 m²,1,"R$ 220.000,00"
Apartamento,Água Verde,Curitiba,0 vaga,1 quarto,40 m²,1,"R$ 220.000,00"
Apartamento,Jardim Del Rey,Colombo,1 vaga,3 quartos,60 m²,1,"R$ 220.000,00"
Apartamento,Balneário Itapoá,Itapoá,1 vaga,2 quartos,59 m²,1,"R$ 220.000,00"
Casa,Balneario Gaivotas,Matinhos,1 vaga,2 quartos,49 m²,1,"R$ 220.000,00"
Apartamento,Atuba,Colombo,1 vaga,2 quartos,83 m²,1,"R$ 220.000,00"
Casa,Jardim Roma,Almirante Tamandaré,1 vaga,2 quartos,159 m²,2,"R$ 220.000,00"
Apartamento,Centro,Curitiba,0 vaga,2 quartos,73 m²,1,"R$ 220.000,00"
Casa,Santa Cândida,Curitiba,4 vagas,4 quartos,150 m²,3,"R$ 220.000,00"
Apartamento,Cidade Jardim,São José Dos Pinhais,1 vaga,2 quartos,53 m²,1,"R$ 220.000,00"
Apartamento,Nações,Fazenda Rio Grande,1 vaga,2 quartos,59 m²,0,"R$ 220.000,00"
Sobrado,Cidade Industrial,Curitiba,2 vagas,5 quartos,170 m²,4,"R$ 220.000,00"
Casa,Saint Etiene,Matinhos,2 vagas,2 quartos,55 m²,2,"R$ 220.000,00"
Casa,Jardim Guaraituba,Colombo,1 vaga,3 quartos,50 m²,1,"R$ 220.000,00"
Casa,Coroados,Guaratuba,0 vaga,2 quartos,50 m²,0,"R$ 220.000,00"
Apartamento,Campo Comprido,Curitiba,1 vaga,2 quartos,46 m²,1,"R$ 220.000,00"
Apartamento,Vargem Grande,Pinhais,1 vaga,2 quartos,64 m²,1,"R$ 220.000,00"
Apartamento,Parque Residencial Santa Terezinha Ii,Colombo,1 vaga,3 quartos,82 m²,1,"R$ 220.000,00"
Apartamento,Rebouças,Curitiba,0 vaga,1 quarto,52 m²,1,"R$ 220.000,00"
Kitnet,Água Verde,Curitiba,0 vaga,1 quarto,40 m²,1,"R$ 220.000,00"
Apartamento,Santa Cândida,Curitiba,1 vaga,3 quartos,71 m²,1,"R$ 220.000,00"
Casa,Jardim Rondinha,Campo Largo,1 vaga,3 quartos,84 m²,2,"R$ 220.000,00"
